distric_code,district_name,region_code,region_name,center_code,center_name
22,Monastir,1218,Téboulba,4614,E.P.EL HIDAYA TBOLBA
22,Monastir,1218,Téboulba,4617,E.P.EN NAJAH TBOLBA
22,Monastir,1218,Téboulba,4616,E.P.RUE 23 JANV52 TBOLBA
22,Monastir,1219,Ksar Hellal,4630,E.P.CITE RIADH 3 KSAR HLEL
22,Monastir,1219,Ksar Hellal,4631,E.P.CITE RIADH 1 KSAR HLEL
22,Monastir,1219,Ksar Hellal,4632,E.P.CITE RIADH 2 KSAR HLEL
22,Monastir,1219,Ksar Hellal,4622,E.P.LIMAIEM KSAR HLEL AYED
22,Monastir,1219,Ksar Hellal,4623,E.P.2 MARS 34 KSAR HLEL AYED
22,Monastir,1219,Ksar Hellal,4624,E.P.RUE BOUGHEZALA KSAR HLEL
22,Monastir,1219,Ksar Hellal,4625,E.P.CITE BIR SOUKRA KSAR HLEL
22,Monastir,1219,Ksar Hellal,4626,E.P.HAJ ALI SOUA KSAR HLEL
22,Monastir,1219,Ksar Hellal,4627,E.P.B.SFAR KSAR HLEL
22,Monastir,1219,Ksar Hellal,4628,E.P.FETH -OUED KACEM K HLEL
22,Monastir,1219,Ksar Hellal,4629,E.P.BOUZOUITA KSAR HLEL
22,Monastir,1220,Ksibet el-Médiouni,4642,E.P.BODHEUR
22,Monastir,1220,Ksibet el-Médiouni,4640,E.P. 20 MARS BENNANE CENTRE
22,Monastir,1220,Ksibet el-Médiouni,4641,E.P.BENNANE NEJI BEN SALEM
22,Monastir,1220,Ksibet el-Médiouni,4633,E.P.MOKHTAR B OMAR KSIBT MDY
22,Monastir,1220,Ksibet el-Médiouni,4637,E.P.TOUZA BOURGUIBA
22,Monastir,1220,Ksibet el-Médiouni,4636,E.P.TOUZA IBN KHALDOUN
22,Monastir,1220,Ksibet el-Médiouni,4635,E.P.ENNADHOUR KSIBET MADYON
22,Monastir,1220,Ksibet el-Médiouni,4634,E.P.EL FATH  KSIBET ILMADYOUNI
22,Monastir,1220,Ksibet el-Médiouni,4639,E.P.BENNANE K  EL JOUMHOURIA
22,Monastir,1220,Ksibet el-Médiouni,4638,E.P.BENNANE K (HEMDANE)
22,Monastir,1216,Zéramdine,4605,E.P.EL KODSS ZARMDIN
22,Monastir,1216,Zéramdine,4604,E.P. EL MHIRI  ZERMDINE NORD
22,Monastir,1216,Zéramdine,4596,E.P OULED ARDHAOUI M  HAYET
22,Monastir,1216,Zéramdine,4597,E.P.MLE HAYET IBN KHALDOUN
22,Monastir,1216,Zéramdine,4594,E.P.MZAOUGHA
22,Monastir,1216,Zéramdine,4595,E.P.MZAOUGHA NORD
22,Monastir,1216,Zéramdine,4606,E.P.3 JANVIER 1953 ZARMDIN
22,Monastir,1216,Zéramdine,4607,E.P.I KHALDOUN ZERMDINE SUD
22,Monastir,1216,Zéramdine,4598,E.P.MENZEL HAYET ECHEBBI
22,Monastir,1216,Zéramdine,4599,E.P.CITE TRABELSIA  M  HAYET
22,Monastir,1216,Zéramdine,4602,E.P.OULED M'NAJJA-M'LICHET
22,Monastir,1216,Zéramdine,4603,E.P.AVENUE BOURGUIBA ZR NOR
22,Monastir,1216,Zéramdine,4600,E.P.ALALCHA MELICHETTE
22,Monastir,1216,Zéramdine,4601,E.P.MELICHETTE EL FETH
22,Monastir,1217,Sayada-Lamta-Bou Hajar,4608,E.P.CHEIKH MANSOUR SAYADA EST
22,Monastir,1217,Sayada-Lamta-Bou Hajar,4609,E.P.SAYADA SLIMANE EST
22,Monastir,1217,Sayada-Lamta-Bou Hajar,4611,E.P.LAMTA
22,Monastir,1217,Sayada-Lamta-Bou Hajar,4610,E.P.SAYADA REPUBLIQUE OUEST
22,Monastir,1217,Sayada-Lamta-Bou Hajar,4613,E.P.BOUHJAR
22,Monastir,1217,Sayada-Lamta-Bou Hajar,4612,E.P.BIR ELAYEB LAMTA
23,Sfax 1,1227,Kerkennah,4813,E.P. AOULED BOU ALI ERAMLA
23,Sfax 1,1227,Kerkennah,4812,E.P.ERAMLA
23,Sfax 1,1227,Kerkennah,4811,E.P.EL ATAYA
23,Sfax 1,1227,Kerkennah,4817,E.P.ENAJET
23,Sfax 1,1227,Kerkennah,4816,E.P. AOULED EZEDIN MELLITA
23,Sfax 1,1227,Kerkennah,4815,Ecole Primaire 2 MARS MELITA
23,Sfax 1,1227,Kerkennah,4814,E.P.OULED YENEK SIDI FREJ
23,Sfax 1,1227,Kerkennah,4819,E.P.OULED KASSEM
23,Sfax 1,1227,Kerkennah,4818,E.P. EL KARATEN
23,Sfax 1,1226,Sakiet Ezzit,4789,E.P.AVENUE BOURGUIBA SEKIET EZIT
23,Sfax 1,1226,Sakiet Ezzit,4788,E.P.ALFAOUZ SEKIET EZZIT
23,Sfax 1,1226,Sakiet Ezzit,4800,E.P.  IAHD ELJADID SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4801,E.P.EL ONS SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4802,E.P.BESSATINE MZ. EROUI CHIHIA
23,Sfax 1,1226,Sakiet Ezzit,4803,E.P.ALESLEH CHIHIA
23,Sfax 1,1226,Sakiet Ezzit,4804,E.P.EL BADR CHIHIA
23,Sfax 1,1226,Sakiet Ezzit,4805,E.P.CHIHIA NORD
23,Sfax 1,1226,Sakiet Ezzit,4806,E.P.AL MANARA CHIHIA
23,Sfax 1,1226,Sakiet Ezzit,4807,E.P.IMAM SAHNOUNE CHIHIA
23,Sfax 1,1226,Sakiet Ezzit,4808,E.P.IBN RACHIK CHIHIA
23,Sfax 1,1226,Sakiet Ezzit,4809,E.P.BIR ABESS TANYOUR
23,Sfax 1,1226,Sakiet Ezzit,4798,E.P.AVENUE HORIA SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4799,E.P.MOTHABRA SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4794,E.P.AVENUE HEDI CHAKIR SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4795,E.P.EL OUADI SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4796,E.P.BOCHRA SEDRA
23,Sfax 1,1226,Sakiet Ezzit,4797,E.P.MARKEZ ESSEDRA
23,Sfax 1,1226,Sakiet Ezzit,4790,E.P.AVENUE ZYADI SAKIET EZZIT
23,Sfax 1,1226,Sakiet Ezzit,4791,E.P.MZ CHICHMA MZ BOUASSIDA
23,Sfax 1,1226,Sakiet Ezzit,4792,E. P. THRAYA MARKEZ BOUASSIDA
23,Sfax 1,1226,Sakiet Ezzit,4793,E.P.K. IBN WALID MAKEZ BOUASSIDA
23,Sfax 1,1226,Sakiet Ezzit,4810,E.P.SIDI SALEH
23,Sfax 1,1225,Sakiet Eddaïer,4787,E.P.14 JANVIER ESSALTNIA
23,Sfax 1,1225,Sakiet Eddaïer,4768,E. P. AV. RACHED MARKEZ ESSEBAI
23,Sfax 1,1225,Sakiet Eddaïer,4765,E.P.ALAMANA SEKIET EDAYER
23,Sfax 1,1225,Sakiet Eddaïer,4767,E.P.SAKIET EDAYER EL KHIRIA
23,Sfax 1,1225,Sakiet Eddaïer,4766,E.P. MARKEZ HATAB ROUTE SALTNIA
23,Sfax 1,1225,Sakiet Eddaïer,4769,E.P. MERKEZ ESSEBI
23,Sfax 1,1225,Sakiet Eddaïer,4786,E.P. CITE AMAL KAANICH
23,Sfax 1,1225,Sakiet Eddaïer,4785,E.P.MARKEZ BACHA
23,Sfax 1,1225,Sakiet Eddaïer,4784,E.P.ELKAMEL KAANICH
23,Sfax 1,1225,Sakiet Eddaïer,4783,E.P.CITE MALEK - ESSALTNIA
23,Sfax 1,1225,Sakiet Eddaïer,4782,E.P.ESSALTNIA KLM 7
23,Sfax 1,1225,Sakiet Eddaïer,4781,E.P. AIN BEN SLIMA SALTNIA
23,Sfax 1,1225,Sakiet Eddaïer,4780,E.P. KHALIJ CITE BOURGUIBA
23,Sfax 1,1225,Sakiet Eddaïer,4776,E.P.CITE ELJADID SIDI MANSOUR
23,Sfax 1,1225,Sakiet Eddaïer,4777,E.P.CITE BELDI CITE BOURGUIBA
23,Sfax 1,1225,Sakiet Eddaïer,4774,E.P.RUE HABENA SIDI MANSOUR
23,Sfax 1,1225,Sakiet Eddaïer,4775,E.P.SIDI MANSOUR
23,Sfax 1,1225,Sakiet Eddaïer,4772,E.P. BDERNA
23,Sfax 1,1225,Sakiet Eddaïer,4773,E.P. SEADI ROUTE SALTNIA
23,Sfax 1,1225,Sakiet Eddaïer,4770,E.P. SIDI BOU ALI MERKEZ ESSEBI
23,Sfax 1,1225,Sakiet Eddaïer,4771,E. P.SADEKA MERKEZ ESSEBI
23,Sfax 1,1225,Sakiet Eddaïer,4778,E.P.CITE BOURGUIBA 1
23,Sfax 1,1225,Sakiet Eddaïer,4779,E.P.CITE BOURGUIBA2
23,Sfax 1,1224,Jebiniana,4761,E.P.DAOUAR ELOUATA
23,Sfax 1,1224,Jebiniana,4760,E.P.ELOUZA
23,Sfax 1,1224,Jebiniana,4763,E.P.AOULED AHMED ILHOUDH
23,Sfax 1,1224,Jebiniana,4762,E.P.AOULED BOUSSIF ILHOUDH
23,Sfax 1,1224,Jebiniana,4764,E.P.AOULED MOUJAHED ILHOUDH
23,Sfax 1,1224,Jebiniana,4749,E.P.MNASRYA BOLTECH
23,Sfax 1,1224,Jebiniana,4748,E.P.MJEDHBA BOLTECH
23,Sfax 1,1224,Jebiniana,4743,E.P.MSETRYA JBENYENA
23,Sfax 1,1224,Jebiniana,4742,E.P.CITE JARDIN JBENYENA
23,Sfax 1,1224,Jebiniana,4741,E.P.2 MARS 34 JBENYANA
23,Sfax 1,1224,Jebiniana,4740,E.P.AVENUE BOURGUIBA JBENYENA
23,Sfax 1,1224,Jebiniana,4747,E.P.SIDI ABDELAZIZ BOTRIA
23,Sfax 1,1224,Jebiniana,4746,E.P.BOTRIA
23,Sfax 1,1224,Jebiniana,4745,E.P.AOULED BOUSSMIR BOTRIA
23,Sfax 1,1224,Jebiniana,4744,E.P. MERKEZ ILAJMI
23,Sfax 1,1224,Jebiniana,4758,E.P. AOULED HMIDA AJANGA
23,Sfax 1,1224,Jebiniana,4759,E.P.ILGHRASSA ILAJENGA
23,Sfax 1,1224,Jebiniana,4750,E.P.HEZK 1
23,Sfax 1,1224,Jebiniana,4751,E.P.AOULED MONSER HEZK
23,Sfax 1,1224,Jebiniana,4752,E.P.AKAKCHA HEZK
23,Sfax 1,1224,Jebiniana,4753,E.P.HEZK 2
23,Sfax 1,1224,Jebiniana,4754,E.P.ILKLALJA
23,Sfax 1,1224,Jebiniana,4755,E.P.ILDRABLA ILKLALJA
23,Sfax 1,1224,Jebiniana,4756,E.P.ILAJENGA
23,Sfax 1,1224,Jebiniana,4757,E.P.IL JBARNA ILAJENGA
23,Sfax 1,1223,Bir Ali Ben Khalifa,4739,E.P.OULED MAHMOUD  ENNEDHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4730,E.P.ROUACHED OUEDRAN NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4723,E.P.M'RAZIG OUEDRAN SUD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4722,E.P.DHRAA EL EURS OUEDRAN SUD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4691,E.P.CT.MOSTAKBEL BIR B.KHLIFA
23,Sfax 1,1223,Bir Ali Ben Khalifa,4690,E.P.ARAFAT BIR ALI BEN KHLIFA
23,Sfax 1,1223,Bir Ali Ben Khalifa,4693,E.P.REBAYAA S.EDDHAHER
23,Sfax 1,1223,Bir Ali Ben Khalifa,4692,E.P.SIDI EDDHAHER 1
23,Sfax 1,1223,Bir Ali Ben Khalifa,4695,E.P.ESSOUDANE S.EDDHAHER
23,Sfax 1,1223,Bir Ali Ben Khalifa,4694,E.P.EL HOUACHINE S.EDDHAHER
23,Sfax 1,1223,Bir Ali Ben Khalifa,4697,E.P.RBEIA 2 SIDI EDDHAHER
23,Sfax 1,1223,Bir Ali Ben Khalifa,4696,E.P.SIDI EDDHAHER 2
23,Sfax 1,1223,Bir Ali Ben Khalifa,4699,E.P.RAS FARTOUT 1 SIDI ALI BELABED
23,Sfax 1,1223,Bir Ali Ben Khalifa,4698,E.P.LETAIFA SIDI ALI BELABED
23,Sfax 1,1223,Bir Ali Ben Khalifa,4727,E.P.CHERAIET OUEDRAN NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4726,E.P.ENNASER OULED MAYARA
23,Sfax 1,1223,Bir Ali Ben Khalifa,4721,E.P.EL HOMR BIR ALI O. ECHIKH
23,Sfax 1,1223,Bir Ali Ben Khalifa,4720,E.P.OUED GHOUILA OUED CHEIKH
23,Sfax 1,1223,Bir Ali Ben Khalifa,4709,E.P.AOUAYED SDIRAT NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4708,E.P.OM CHOUCHA SDIRET NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4735,E.P.O.RKHAM N. ENNADHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4736,E.P.MAJEL ZITOUNA NADHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4711,E.P.OM CHOUCHA NORD SDIRET
23,Sfax 1,1223,Bir Ali Ben Khalifa,4707,E.P.ETTOULEB SDIRAT SUD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4706,E.P.SOUINIA SDIRAT SUD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4732,E.P.OUED ROKHAM NADHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4737,E.P.OGLET METHNEN NADHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4705,E.P.EL MENDRA EL ABRAJ
23,Sfax 1,1223,Bir Ali Ben Khalifa,4704,E.P.TARFAOUI
23,Sfax 1,1223,Bir Ali Ben Khalifa,4729,E.P.OUADRANE OUARDENE NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4703,E.P.KHEROUA EL ABRAJ
23,Sfax 1,1223,Bir Ali Ben Khalifa,4702,E.P.SIDI MANSOUR SOUISSI
23,Sfax 1,1223,Bir Ali Ben Khalifa,4714,E.P.GANDOUL
23,Sfax 1,1223,Bir Ali Ben Khalifa,4715,E.P.BIR CHOUKET  GANDOUL
23,Sfax 1,1223,Bir Ali Ben Khalifa,4716,E.P.YAZIDI GANDOUL
23,Sfax 1,1223,Bir Ali Ben Khalifa,4717,E.P.EL M'NASRIA GANDOUL
23,Sfax 1,1223,Bir Ali Ben Khalifa,4710,E.P.RAS SOUANI SDIRAT NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4701,E.P.BOUSLIM
23,Sfax 1,1223,Bir Ali Ben Khalifa,4712,E.P.BIR CHOUAYA SDIRAT NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4713,E.P.EZ'ZMEMLA SDIRAT NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4738,E.P.CITE ENNADHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4700,E.P. SIDI ALI BELABED
23,Sfax 1,1223,Bir Ali Ben Khalifa,4718,E.P.BIR KRAIMA OUED ECHIKH
23,Sfax 1,1223,Bir Ali Ben Khalifa,4719,E.P.HOJJAJ OULED AMOR WED CHIKH
23,Sfax 1,1223,Bir Ali Ben Khalifa,4689,E.P.2 MARS 34  BIR ALI B.KHLIFA
23,Sfax 1,1223,Bir Ali Ben Khalifa,4725,E.P.HENCHIR ZEBDA OUARDENE SUD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4733,E.P.BR OULED MD ENNADHOUR
23,Sfax 1,1223,Bir Ali Ben Khalifa,4728,E.P.BIR EL GHRAIBA OUEDRAN N.
23,Sfax 1,1223,Bir Ali Ben Khalifa,4724,E.P.TOUILA OUEDRAN SUD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4731,E.P.EL AROUGUE OUEDRAN NORD
23,Sfax 1,1223,Bir Ali Ben Khalifa,4734,E.P.KHEMAISA ENNEDHOUR
23,Sfax 1,1222,El Amra,4686,E.P.ESSADI RTE MAHDIA BDERBELA
23,Sfax 1,1222,El Amra,4687,E.P.AOUEBED BOUDERBELA
23,Sfax 1,1222,El Amra,4684,E.P.GHLELBA ASELEM
23,Sfax 1,1222,El Amra,4681,E.P.JOUAOUDA MSEYRIA
23,Sfax 1,1222,El Amra,4682,E.P.AOULED MOSLIM
23,Sfax 1,1222,El Amra,4680,E.P.AFI MSERYA
23,Sfax 1,1222,El Amra,4679,E.P.AIN GHZEL MSEYRIA
23,Sfax 1,1222,El Amra,4678,E.P.BELYENA EST
23,Sfax 1,1222,El Amra,4677,E.P.BELYENA
23,Sfax 1,1222,El Amra,4676,E.P.ILFIDH ILAMRA
23,Sfax 1,1222,El Amra,4675,E.P.ELAMRA 2
23,Sfax 1,1222,El Amra,4674,E.P.ELAMRA 1
23,Sfax 1,1222,El Amra,4688,E.P. AGUERBA  BOUDERBELA
23,Sfax 1,1222,El Amra,4685,E.P.KTETNA DHREA BEN ZIED
23,Sfax 1,1222,El Amra,4683,E.P.MHARA ASSELAM
23,Sfax 1,1221,El Hencha,4660,E.P.BIR ECHOABA
23,Sfax 1,1221,El Hencha,4661,E.P.ENNIB BIR ECHOABA
23,Sfax 1,1221,El Hencha,4655,E.P.KHCHERMA DOKHAN
23,Sfax 1,1221,El Hencha,4654,E.P. HLELFA SUD
23,Sfax 1,1221,El Hencha,4657,E.P.DOKHAN EST
23,Sfax 1,1221,El Hencha,4656,E.P.DOKHAN GARE
23,Sfax 1,1221,El Hencha,4651,E.P.SIDI HSEN BELHAJ
23,Sfax 1,1221,El Hencha,4650,E.P.SIDI MED BEN AMOR ENASR
23,Sfax 1,1221,El Hencha,4653,E.P.OUED EREKA S. H.BELHAJ
23,Sfax 1,1221,El Hencha,4652,E.P.HLELFA SIDI HSEN BELHAJ
23,Sfax 1,1221,El Hencha,4663,E.P. GHTATSA MARKEZ MOUSBAH
23,Sfax 1,1221,El Hencha,4659,E.P. GHIB BIR CHOBA
23,Sfax 1,1221,El Hencha,4658,E.P.THAHRA DOKHAN
23,Sfax 1,1221,El Hencha,4673,E.P.HENCHIR ELJEB JWEWDA
23,Sfax 1,1221,El Hencha,4672,E.P.ELHJARA 2
23,Sfax 1,1221,El Hencha,4671,E.P.ELHJARA1
23,Sfax 1,1221,El Hencha,4670,E.P.BTATHA ILHJARA
23,Sfax 1,1221,El Hencha,4662,E.P.EJLEYLA BIR ECHOABA
23,Sfax 1,1221,El Hencha,4648,E.P.AOULED HMID 2 HINCHA
23,Sfax 1,1221,El Hencha,4649,E.P.ELGHRABA ENASR
23,Sfax 1,1221,El Hencha,4668,E.P. AOULED AMOR 1 BIR SALAH
23,Sfax 1,1221,El Hencha,4669,E.P.AOULED AMOR 2 BIR SALEH
23,Sfax 1,1221,El Hencha,4664,E.P.MERKEZ MOSBEH ROUTE HINCHA
23,Sfax 1,1221,El Hencha,4643,E.P. 2 MARS HINCHA
23,Sfax 1,1221,El Hencha,4666,E.P. JAMEL MARKEZ MOSBEH
23,Sfax 1,1221,El Hencha,4667,E.P.BIR SALEH
23,Sfax 1,1221,El Hencha,4646,E.P.MANSOURA HINCHA
23,Sfax 1,1221,El Hencha,4647,E.P.SIDI GHRIB HINCHA
23,Sfax 1,1221,El Hencha,4644,E.P.AOULED HMID 1 HINCHA
23,Sfax 1,1221,El Hencha,4645,E.P.AOULED TAHER HINCHA
23,Sfax 1,1221,El Hencha,4665,E.P. BAYADHIN MARKEZ MOSBEH
23,Sfax 1,1228,Menzel Chaker,4828,E.P.ZIIBIT BICHKA
23,Sfax 1,1228,Menzel Chaker,4829,E.P. BOUTHEDI
23,Sfax 1,1228,Menzel Chaker,4826,E.P.BIR MALOULI
23,Sfax 1,1228,Menzel Chaker,4827,E.P.BICHKA
23,Sfax 1,1228,Menzel Chaker,4824,E.P.MEJEL EDERJ
23,Sfax 1,1228,Menzel Chaker,4825,E.P.GOUADRIA MEJEL EDERJ
23,Sfax 1,1228,Menzel Chaker,4822,E.P.ECHOUCHA BOUJARBOU
23,Sfax 1,1228,Menzel Chaker,4823,E.P.BOUJARBOUU NORD
23,Sfax 1,1228,Menzel Chaker,4820,E.P. 2 MARS 34 MENZEL CHEKER
23,Sfax 1,1228,Menzel Chaker,4821,E.P. RIADH BOUJARBOU
23,Sfax 1,1228,Menzel Chaker,4848,E.P.TYAIRA CHOALEB
23,Sfax 1,1228,Menzel Chaker,4849,E.P.MHEDHBA CHOALEB
23,Sfax 1,1228,Menzel Chaker,4844,E.P.HAJ KACEM 1
23,Sfax 1,1228,Menzel Chaker,4845,E.P.HAJ KACEM 3
23,Sfax 1,1228,Menzel Chaker,4846,E.P.FOSKYET ETEBN CHOALEB
23,Sfax 1,1228,Menzel Chaker,4847,E.P.OULED SAADA CHAALAB
23,Sfax 1,1228,Menzel Chaker,4840,E.P. AACHECH
23,Sfax 1,1228,Menzel Chaker,4841,E.P. RHAMNA AACHECH
23,Sfax 1,1228,Menzel Chaker,4842,E.P. SOUK LAACHECH
23,Sfax 1,1228,Menzel Chaker,4843,E.P.HAJ KACEM 2
23,Sfax 1,1228,Menzel Chaker,4839,E.P. AOUEDNA AACHECH
23,Sfax 1,1228,Menzel Chaker,4838,E.P.LIMEYA TLIL ELEJLA
23,Sfax 1,1228,Menzel Chaker,4831,E.P. OULED YOUSSEF NORD
23,Sfax 1,1228,Menzel Chaker,4830,E.P.AGUAIER BOUTHEDI
23,Sfax 1,1228,Menzel Chaker,4833,E.P.MRAYA AOUEDNA
23,Sfax 1,1228,Menzel Chaker,4832,E.P.BIR BEN AYED BOKAA BIDHA
23,Sfax 1,1228,Menzel Chaker,4835,E.P.BARMAKI 2 AOUEDNA
23,Sfax 1,1228,Menzel Chaker,4834,E.P.MERKEZ BARMAKI AOUEDNA
23,Sfax 1,1228,Menzel Chaker,4837,E.P.TLIL ELEJLA
23,Sfax 1,1228,Menzel Chaker,4836,E.P.OUED EDHIL AOUEDNA
24,Sfax 2,1234,Sfax Ville,4964,E.P.SIDI ABBES
24,Sfax 2,1234,Sfax Ville,4965,E.P.MKEZ ALIA -Med JEMEL SIDI ABBES
24,Sfax 2,1234,Sfax Ville,4963,E.P.MARKEZ EL PACHA
24,Sfax 2,1234,Sfax Ville,4960,E.P.CHAKROUN SFAX 15 NOV.
24,Sfax 2,1234,Sfax Ville,4949,E.P.PL KASBAH MEDINA
24,Sfax 2,1234,Sfax Ville,4968,E.P.RUE DE LA MOSQUEE MED ALI
24,Sfax 2,1234,Sfax Ville,4962,E.P.RTE SALTANIA  CITE TAOUIDHI
24,Sfax 2,1234,Sfax Ville,4967,E.P.73 AV BOUGATFA MED ALI
24,Sfax 2,1234,Sfax Ville,4958,E.P.KAOUMIA R.BENSAID ERRABEDH
24,Sfax 2,1234,Sfax Ville,4959,E.P.IBN KHALDOUN 15 NOVEMBRE
24,Sfax 2,1234,Sfax Ville,4961,E.P.AIN CHEIKH ROUHOU
24,Sfax 2,1234,Sfax Ville,4969,E.P.RUE BIZERTE  MED ALI
24,Sfax 2,1234,Sfax Ville,4966,E.P.ERRAHMA  MED ALI
24,Sfax 2,1234,Sfax Ville,4952,E.P.R.ANATOLE FRANCE C EL KHAIRI
24,Sfax 2,1234,Sfax Ville,4953,E.P.EL HEDI ESSAIDI EL BESSETINE
24,Sfax 2,1234,Sfax Ville,4950,E.P.2 MARS 34 SFAX BAB BHAR
24,Sfax 2,1234,Sfax Ville,4951,E.P.RUE D'ALGERIE-Med BALI
24,Sfax 2,1234,Sfax Ville,4956,E.P.BAGDAD 2 EL BESSETINE
24,Sfax 2,1234,Sfax Ville,4957,E.P.R.CHAKIB ARSELANE ERRABEDH
24,Sfax 2,1234,Sfax Ville,4954,E.P.BAGDAD 1 EL BESSETINE
24,Sfax 2,1234,Sfax Ville,4955,E.P.JAOUHARA EL BASSATINE
24,Sfax 2,1235,Thyna,4980,E.P.CITE KHADRA EL HAJEB
24,Sfax 2,1235,Thyna,4978,E.P. 14 JANVIER EL HAJEB
24,Sfax 2,1235,Thyna,4979,E.P.ROUTE M'HARZA Km 5 EL HAJEB
24,Sfax 2,1235,Thyna,4974,E.P.CITE TINA 2
24,Sfax 2,1235,Thyna,4975,E.P.IBN JAZZAR SIDI ABID
24,Sfax 2,1235,Thyna,4976,E.P.IBN SINA SIDI ABID
24,Sfax 2,1235,Thyna,4977,E.P.EL HAJEB
24,Sfax 2,1235,Thyna,4970,E.P.AIN FALLET
24,Sfax 2,1235,Thyna,4971,E.P.SIDI SALEM TINA
24,Sfax 2,1235,Thyna,4972,E.P.CITE EL MOEZZ TINA
24,Sfax 2,1235,Thyna,4973,E.P. ABOULKACEM ECHEBBI TINA
24,Sfax 2,1236,Agareb,4981,E.P.AGAREB
24,Sfax 2,1236,Agareb,4983,E.P.SOUALEM AGAREB
24,Sfax 2,1236,Agareb,4982,E.P.2 MARS 34 AGAREB
24,Sfax 2,1236,Agareb,4985,E.P.CITE BEN BRAHIM AGAREB
24,Sfax 2,1236,Agareb,4984,E.P.AGAREB EST
24,Sfax 2,1236,Agareb,4987,E.P.GARGOUR NORD
24,Sfax 2,1236,Agareb,4986,E.P.GARGOUR
24,Sfax 2,1236,Agareb,4989,E.P.GARGOUR   OUEST
24,Sfax 2,1236,Agareb,4988,E.P.GARGOUR   EST
24,Sfax 2,1236,Agareb,5003,E.P.TRAKA 2 TOURBA
24,Sfax 2,1236,Agareb,5002,E.P.OUED EL KEBIR - TORBA
24,Sfax 2,1236,Agareb,5001,E.P.SOUAAD - TORBA
24,Sfax 2,1236,Agareb,5000,E.P.ATATCHA - TORBA
24,Sfax 2,1236,Agareb,5007,E.P.MARKEZ ESSEGHAR
24,Sfax 2,1236,Agareb,5006,E.P.ZELIANA
24,Sfax 2,1236,Agareb,5005,E.P.FALLEG - BEN SAHLOUN
24,Sfax 2,1236,Agareb,5004,E.P.JOUAOUDA - BEN SAHLOUN
24,Sfax 2,1236,Agareb,4996,E.P.ATTAYET - MAHROUGA
24,Sfax 2,1236,Agareb,4997,E.P.MAHROUGA
24,Sfax 2,1236,Agareb,4994,E.P.OULED HAJ SAAD BOULADHIEB
24,Sfax 2,1236,Agareb,4995,E.P.EL FETH BOULADHIEB
24,Sfax 2,1236,Agareb,4992,E.P.MSADGA BOULADHIEB
24,Sfax 2,1236,Agareb,4993,E.P.OULED MABROUK BOULADHIEB
24,Sfax 2,1236,Agareb,4990,E.P.ERFIFET - GARGOUR
24,Sfax 2,1236,Agareb,4991,E.P.JOUAOUDA BOULADHIEB
24,Sfax 2,1236,Agareb,4998,E.P.MRAANIA - MAHROUGA
24,Sfax 2,1236,Agareb,4999,E.P.TRAKA 1 - TORBA
24,Sfax 2,1230,Graïba,4888,E.P.FAYDH AATIL - HACHICHINA SUD
24,Sfax 2,1230,Graïba,4889,E.P.KHAOUALA KHECHICHINA SUD
24,Sfax 2,1230,Graïba,4890,E.P.SOUDANE HACHICHINA NORD
24,Sfax 2,1230,Graïba,4892,E.P.CHAAL
24,Sfax 2,1230,Graïba,4882,E.P.NEFIDHA EL AJEL  EL GHARIBA
24,Sfax 2,1230,Graïba,4883,E.P.RABTA  EL GHARIBA
24,Sfax 2,1230,Graïba,4884,E.P.GHRAIBA EL MANAR
24,Sfax 2,1230,Graïba,4885,E.P.KARAAT SMARA EL MANARA
24,Sfax 2,1230,Graïba,4886,E.P.OULED KILANI EL MANARA
24,Sfax 2,1230,Graïba,4887,E.P.HACHICHINA SUD
24,Sfax 2,1230,Graïba,4891,E.P.HAMMAM HACHICHINA NORD
24,Sfax 2,1231,Mahrès,4899,E.P.EL GUETIFA  CHAFFAR
24,Sfax 2,1231,Mahrès,4898,E.P.SIDI BOUEKKAZINE  - CHAFFAR
24,Sfax 2,1231,Mahrès,4904,E.P.AITHET CHELAYA
